timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,weekday,is_weekend,lag_1,lag_2,lag_24,rolling_mean_6h,rolling_std_12h,aqi_diff,aqi_pct_change,pm_ratio,gas_ratio
2025-06-05 06:00:00+00:00,65,76.91,0.01,0.05,52.97,0.3,18.77,77.92,0.0,6,5,6,3,0,67.0,69.0,108.0,69.5,2.4618298195870354,-2.0,-2.985074626865669,0.24088809034907596,0.6932778572357301
2025-06-05 07:00:00+00:00,62,76.35,0.01,0.04,51.66,0.28,17.49,73.65,0.0,7,5,6,3,0,65.0,67.0,107.0,67.66666666666667,3.4597249846915314,-3.0,-4.61538461538461,0.23747454175152746,0.6808120497707925
2025-06-05 08:00:00+00:00,59,75.79,0.01,0.04,50.57,0.26,16.13,69.49,0.0,8,5,6,3,0,62.0,65.0,104.0,65.5,4.62863288933614,-3.0,-4.8387096774193505,0.2321197294574759,0.6711967278005013
2025-06-05 09:00:00+00:00,57,75.38,0.01,0.04,49.6,0.24,14.85,65.56,0.0,9,5,6,3,0,59.0,62.0,92.0,63.166666666666664,5.678241298362196,-2.0,-3.3898305084745783,0.22651006711409394,0.6617139824887239
2025-06-05 10:00:00+00:00,54,75.16,0.01,0.03,48.91,0.23,13.67,61.88,0.0,10,5,6,3,0,57.0,59.0,96.0,60.666666666666664,6.712719721588839,-3.0,-5.263157894736848,0.22091144149967679,0.6542043640234166
2025-06-05 11:00:00+00:00,53,74.81,0.01,0.03,48.24,0.22,12.63,58.47,0.0,11,5,6,3,0,54.0,57.0,91.0,58.333333333333336,7.41568771203493,-1.0,-1.851851851851849,0.21600820933812212,0.6481753776233123
2025-06-05 12:00:00+00:00,51,74.61,0.01,0.04,47.87,0.22,11.77,55.46,0.0,12,5,6,3,0,53.0,54.0,87.0,56.0,7.852330285277897,-2.0,-3.7735849056603765,0.21222502704652,0.6450877898405039
2025-06-05 13:00:00+00:00,49,74.57,0.0,0.04,47.8,0.22,11.03,52.78,0.0,13,5,6,3,0,51.0,53.0,83.0,53.833333333333336,8.05802818199463,-2.0,-3.9215686274509776,0.20898067449791585,0.6444951052702159
2025-06-05 14:00:00+00:00,47,74.46,0.0,0.05,47.75,0.22,10.41,50.32,0.0,14,5,6,3,0,49.0,51.0,80.0,51.833333333333336,8.11657488592259,-2.0,-4.081632653061229,0.20687599364069953,0.6449100188020415
2025-06-05 15:00:00+00:00,45,74.4,0.0,0.06,47.67,0.21,9.87,48.1,0.0,15,5,6,3,0,47.0,49.0,78.0,49.833333333333336,7.994316162692856,-2.0,-4.255319148936165,0.20519750519750518,0.6443548387096775
2025-06-05 16:00:00+00:00,43,74.25,0.0,0.06,47.64,0.21,9.41,46.09,0.0,16,5,6,3,0,45.0,47.0,76.0,48.0,7.81994342380534,-2.0,-4.444444444444439,0.20416576263831632,0.6452525252525253
2025-06-05 17:00:00+00:00,41,74.22,0.0,0.06,47.81,0.21,9.03,44.56,0.0,17,5,6,3,0,43.0,45.0,75.0,46.0,7.589865651384199,-2.0,-4.651162790697672,0.2026481149012567,0.6478038264618702
2025-06-05 18:00:00+00:00,40,74.36,0.0,0.05,48.14,0.21,8.73,43.37,0.0,18,5,6,3,0,41.0,43.0,74.0,44.166666666666664,7.1663142971866325,-1.0,-2.4390243902439046,0.20129121512566292,0.650887573964497
2025-06-05 19:00:00+00:00,39,74.3,0.0,0.05,48.26,0.21,8.48,42.39,0.0,19,5,6,3,0,40.0,41.0,72.0,42.5,6.7532259406939295,-1.0,-2.500000000000002,0.2000471809389007,0.6530282637954239
